url,title,description,frecency,url_hash,last_visit_date
http://www.biography.com/people/ezra-pound-9445428,Ezra Pound Biography.com,"""Quick Facts Name Ezra Pound Occupation Journalist, Poet Birth Date October 30, 1885Death Date November 1, 1972Education Cheltenham Military Academy, Hamilton College, University of Pennsylvania Place of Birth Hailey, Idaho Place of Death Venice, Italy Cite This Page IN THESE GROUPSFamous People Who",3950,47648979755832,1758203930625547
https://www.buzzfeed.com/azafar/what-happens-when-your-favorite-artist-is-legally-unable-to,What It's Like When A Label Won't Release Your Album,"""Music What It's Like When A Label Won't Release Your Album Sometimes, it's not that an artist doesn't want to release music, it's that they can't . Aylin Zafar Share On facebook Share Share On pinterest Share On pinterest Pin Share On email Share On link John Gara Share On facebook Share Share On p",3949,51602951937848,1758203929203547
http://www.ukfoodguide.net/aubergine.htm,Fruit and vegetables for health,"""Aubergines are not high in any single vitamin or mineral. However, it is very filling, while supplying few calories and virtually no fat, and its """"meaty"""" texture makes it a perfect vegetarian main-dish choice. In various parts of Europe, eating aubergines was suspected of causing madness, not to ",3944,69150865757569,1758203932159547
http://www.fashionz.co.nz/advice/how-and-why-has-fashion-changed-over-the-last-50-years.html,How and why has Fashion Changed over the last 50 years?,"< Back to Features How and why has Fashion Changed over the last 50 years? By Natalie Cosgrove | Friday, 18 Jun 2010I firmly believe that the way fashion changes is indicative of how a society or culture changes and evolves. Think about how the mini-skirt became popular in the 1960s; this reflected ",3942,73502897851196,1758203932081547
http://www.theursulines.org/saint-angela-merici/,The Founder of The Ursulines,"The Founder of The Ursulines Angela Merici was born in Northern Italy and lived on Lake Garda with her parents and sister, her closest companions. Angela diligently worked on her father’s farm and was also encouraged by her family to develop habits of prayer and fasting — which she continued to prac",3940,66532823896558,1758203931507547
http://www.thetreemaker.com/family-coat-b/budzinski/poland.html,Poland: Budzinski Coat of Arms / Family Crest,"""Poland: Budzinski Coat of Arms / Family Crest We do have the Budzinski coat of arms / family crest from Poland, along with the surname history from Poland. We can use both the Budzinski coat of arms and surname history on all of our products. Look below, pick your products, then just place your ord",3940,11708083420034,1758203932247547
http://ccm.net/faq/140-how-to-download-streaming-videos-youtube,How To Download Streaming Videos (YouTube),"""How To Download Streaming Videos (You Tube)Ask a question USFRBRApril 2018From sites like You Tube, streaming videos can be played easily in your browser. However, when it comes to downloading, things become more difficult. This tutorial will walk you through the various ways that you can download ",3940,72410781211197,1758203930781547
http://www.angelfire.com/sc/lizpunk/Ska.html,The History Of Ska,"""The first Ska sounds started to emerge in Jamaica around 1958. Coming form the American influence of Soul and R&B, and the Caribbean Mento style, a new musical genre was beginning to take shape in Kingston. The places it began to pop up were in churches, putting old Brittish hymns to a more syncopa",3939,76643648385910,1758203929761547
https://en.wikipedia.org/wiki/Korean_cuisine,Korean cuisine,"""From Wikipedia, the free encyclopedianavigation search This article is part of a series on Korean cuisine한국 요리 조선 료리Staples [show]Ancillaries [show]Desserts [show]Beverages [show]Condiments [show]Utensils [show]Other [show]Korea portalv t e Part of a series on the Culture of Korea History People [s",3939,21532763134342,1758203930723547
https://www.quora.com/Whats-the-difference-between-a-musician-music-composer-and-music-producer,"What's the difference between a musician, music composer, and music producer?","""Dave Haynie, Musician, music-enthusiast, rock singer, studio rat. Answered Dec 22, 2013 · Author has 3.2k answers and 13.1m answer views The other two answers are good ones, but having done all three, I'll toss in some words of my own. A song starts with a composer. The song has to be conceived and",3936,88037818680961,1758203930765547
https://en.wikipedia.org/wiki/Cinema_of_France,Cinema of France,"""Cinema of France From Wikipedia, the free encyclopedianavigation search See also: French comedy films Cinema of France Gaumont palace in Paris, c.1914No. of screens 5,653 (2014) [1]Main distributors Twentieth Century Fox (14.6%) Warner Bros. (9.8%) UGC (6.9%) [1]Produced feature films (2014) [1] [2",3933,17228302351185,1758203929269547
https://www.merriam-webster.com/dictionary/multimedia,multimedia,"""1multimediaadjective mul·ti·me·dia \ -ˈmē-dē-ə \Popularity: Bottom 50% of words | Updated on: 8 Apr 2018Trending Now:oligarch glib depose omnibus acrimony ALLExamples: multimedia in a Sentence Time Traveler! Explore the year a word first appeared Definition of multimedia: using, involving, or encom",3928,8683159383116,1758203929857547
https://www.helpingwritersbecomeauthors.com/how-to-plot-a-book/,How to Plot a Book: Start With the Antagonist,"June 20, 2016 by K. M. Weiland | @KMWeiland 208 Comments How to Plot a Book: Start With the Antagonist Email Tweet I hate antagonists. Not so much because they’re, you know, the bad guys. No, I hate them because 90% of the time, they bore me into catatonia. Evil plan to take over the world? Yawn. Ju",3920,54917964147459,1758203929953547
http://www.acm.org/publications/third-party-material,Third-Party Material,"""Third-Party Material Instructions for Including Third-Party Material in your Paper Third Party Material is non-textual in nature - e.g., figures, tables, graphs, photographs, simulations, music or audio/video clips. (Small text quotations borrowed from a third party are placed in quotes and cited. ",3910,2143486135742,1758203929511547
https://www.group.com/category/ministry-resources/childrens-ministry/vbs.do,Vacation Bible School,Vacation Bible School Making Jesus Real to Kids Easy Order Forms Shop VBS Programs Features Check out special offers for Shipwrecked and Babylon VBS! ,3909,90207898314413,1758203932237547
http://www.1800petmeds.com/Etodolac-prod10312.html,Etodolac,Etodolac Rx Info Starts $2.50 $1.70 per capsule/tablet Ships in one business day or less1 Select a Tablet Size:300 mg Capsule$3.96$3.37$2.70Price w/coupon SAVE20You save $1400 mg Tablet$2.50$2.13$1.70Price w/coupon SAVE202 Enter Quantity: Quantity Add to Cart Product Info How to Use Ingredients Cust,3908,29495591927449,1758203929741547
http://romsdeals.com/2013/11/20/sears-egiftcard-experiment-buying-gift-cards-sears-gift-card/,My Sears eGiftCard Experiment â Buying Gift Cards with Sears Gift Card,"Gift Cards My Sears e Gift Card Experiment – Buying Gift Cards with Sears Gift Cardby Romsdeals • November 20, 2013 • 4 Comments Follow me on Facebook or Twitter or subscribe via email below to never miss out on a deal! Help support the site and sign up for the best credit card deals at the Credit C",3907,33950822658217,1758203931179547
http://www.fandango.com/walkingwithdinosaurs_169739/movieoverview,Walking with Dinosaurs Favorite Theater Button,"Walking with Dinosaurs Favorite Theater Button Overview Movie Times + Tickets Synopsis Movie Reviews More Released December 20, 2013PG, 1 hr 27 min Action/Adventure Family1,143 Fan Ratings SEE IT IN35MM Digital 3DTell us where you are Looking for movie tickets? Enter your location to see which movie",3907,31009038188924,1758203931047547
http://healthyeating.sfgate.com/tomatoes-lipids-carbs-protein-1500.html,"Do Tomatoes Have Lipids, Carbs or Protein?","Related Articles Do Apples Have Lots of Carbs? Can You Get Enough Protein From Beans? How Much Protein in a Large Baking Potato? Tomatoes & Low-Carb Diets Tomatoes are a nutrient-dense food, meaning they are jam-packed with nutrients, but don't have a lot of calories. Lipids, carbs and protein are t",3895,83731827603057,1758203931203547
http://www.dcspectator.com/tucker-carlson-interviews-phil-lesh-of-the-grateful-dead/,Tucker Carlson Interviews Phil Lesh of the Grateful Dead,"Tucker Carlson Interviews Phil Lesh of the Grateful Deadby Gordon Hensley · May 9, 2005Washington, DC — As someone who has known for some time that conservative pundit Tucker Carlson has been a longtime fan of Jerry Garcia and the Grateful Dead, it was great to see his interview with Dead bassist Ph",3894,27647970830878,1758203929299547
http://www.rightdiagnosis.com/s/sinusitis/symptoms.htm,Symptoms of Sinusitis,Symptoms of Sinusitis Intro Symptoms Types Causes Tests Prognosis Treatment Prevention Misdiagnosis Must Reads in Health Protecting Your Skin During Winter Watch: My Personal Psoriasis Journey Are You Getting The Best Cancer Care? Keeping An Active Lifestyle With COPDLiver Disease? Find a Doc Who Tr,3889,43552702075112,1758203929413547
http://www.dailymail.co.uk/tvshowbiz/article-2443822/Kardashians-cancelled-Are-drugs-divorce-blame-E-shows-low-ratings.html,Are drugs and divorce killing the Kardashians? Ratings for E! reality show are so low its in 'jeopardy of being cancelled',"""Are drugs and divorce killing the Kardashians? Ratings for E! reality show are so low its in 'jeopardy of being cancelled'By Heidi Parker Published: 11:12 EDT, 4 October 2013 | Updated: 14:50 EDT, 21 December 2013350View comments How much longer will the world be interested in Keeping Up With the K",3887,27471716101909,1758203931461547
http://www.calmclinic.com/anxiety/symptoms/hypersensitivity-to-sound,Hypersensitivity To Sound And Anxiety Disorders,"""It's no secret that our upbringing and experiences can lead to anxiety. While genetics plays a role, anxiety is often forged by the stresses that we've gone through, and how those experiences have reinforced their fears or emotions. This is why hypersensitivity to noise and sounds is one of the mor",3885,36481023434829,1758203930893547
http://www.historyofwar.org/articles/wars_peninsular.html,Peninsular War (1807-14),Got it!This website uses cookies to ensure you get the best experience on our website More info Peninsular War (1807-14)Home - Book Shop - Wars - Battles - Biographies - Timeline - Weapons - Blog - Full Index - Subjects - Concepts - Country - Documents - Pictures & Maps Follow @Dr John Rickard Tweet,3883,75177503757794,1758203929803547
https://www.webmd.com/digestive-disorders/understanding-gallstones-prevention,Understanding Gallstones -- Prevention,Understanding Gallstones -- Prevention In this Article How Can I Prevent Gallstones? How Can I Prevent Gallstones? A sensible diet is the best way to prevent gallstones. Avoid crash diets or a very low intake of calories (less than 800 calories daily). Seek out good sources of fiber -- raw fruits an,3880,34112711537210,1758203929659547
http://www.dailymotion.com/video/x2fvqyq,Empire Bryshere (Hakeem Lyon) Gray-Yazz the Greatest 21st Birthday Party with Philly Streets Talk,"""Blop!Please update your browser or try a different one.03:38Scoe (aka Roscoe) #RNS """"Real NIgga SHit""""with Philly Streets Talkby Philly Streets Talk177 views03:27Beno Ridez fist Philly Streets Talk Artist Expoby Philly Streets Talk153 views00:59KIds do African Dance presented by Philly Streets Talk",3878,58307177871092,1758203931369547
https://www.purchasingpower.com/how-it-works,How It Works,"How It Works Discover a better way to buy ™Purchasing Power is a purchase program sponsored by your employer or organization that offers a better way to buy the brand-new, brand-name products you want. You’ll find the shopping experience is very similar to other online retailers. While it’s not a di",3874,3958059675764,1758203931505547
https://www.visittheusa.com/state/guam,An Imperial Japanese Army sergeant found on Guam in 1972 hid in the jungle for nearly 30 years after World War II ended.,"Aerial shot of Tumon Bay, Guam’s main tourist district Guam Visitors Bureau The lookout tower at Two Lovers Point Skydiving with the Guam flag Guam Visitors Bureau The calm waters off Fafå'I Beach Guam Visitors Bureau Woman perched on one of the two Mushroom Rocks Guam Visitors Bureau A Chamorro che",3873,10409946467838,1758203931015547
http://www.huffenglish.com/the-freedom-writers/,The Freedom Writers,"Movies in English Class, Teaching Writing The Freedom Writers January 11, 2008 Dana Huff 9 Comments Soon after The Freedom Writers, a movie based on the book The Freedom Writer’s Diary by Erin Gruwell and her students, was released to theaters, I viewed the movie and posted a review here. I know som",3867,58873843894101,1758203929209547
http://blog.honeyfeed.fm/6-anime-like-inuyasha-recommendations/,6 Anime Like Inuyasha [Updated Recommendations],"""6 Anime Like Inuyasha [Updated Recommendations]Similar Anime10 6:38 PM April 29, 2017 Honey Feedjustin-moriarty También puedes leer este artículo en: Español Buy now Based on the hit manga by Rumiko Takahashi, Inuyasha takes place in the warring states of Japan’s fifteenth century. Humans and demon",3864,86528654174984,1758203929689547
https://thedissolve.com/features/the-conversation/52-dissecting-blue-jasmine-on-sympathizing-with-a-hor/,DissectingBlue Jasmine: On sympathizing with a horrible character,"Dissecting Blue Jasmine: On sympathizing with a horrible characterby Nathan Rabin, Tasha Robinson, and Matt Singer The Conversation is exactly what it sounds like: two or more Dissolve staffers chatting about a specific film or film-related topic, and inviting readers to come weigh in. Matt: The con",3863,92153612959454,1758203931293547
https://www.britannica.com/art/minnesinger,Minnesinger,"Alternative Titles: Minnesänger, Minnesinger Minnesinger, German Minnesänger or Minnesinger, any of certain German poet-musicians of the 12th and 13th centuries. In the usage of these poets themselves, the term Minnesang denoted only songs dealing with courtly love ( Minne ); it has come to be appli",3858,81153911861089,1758203929313547
http://lambfood.seranates.com/aug/Die-to-yourself-daily.htm,Die to yourself daily,"Die to yourself daily Not my will but Thy Will be done, Oh Lord. A self righteous man is one who assumes his will is God's Will. God's Will is not our will. His Ways are not our ways. His Desires are not our desires. It is never easy to die to self and take up the cross and follow God's Will. Jesus ",3856,74174444280869,1758203929781547
https://www.cnet.com/news/beyonce-shatters-most-liked-instagram-photo-record/,BeyoncÃ© shatters most-liked Instagram photo record,"""beyonce Verified Follow Comment Save11,251,680 likes13 months ago Instagram Wonderful news, everyone! Beyoncé and Jay-Z are expecting twins, although if you didn't know that already, maybe you haven't been on the internet today. The singer-songwriter announced the pregnancy on Instagram, and social",3855,18616878654851,1758203930605547
https://www.tripadvisor.com/Attraction_Review-g45175-d1825534-Reviews-Fort_Peck_Summer_Theatre-Fort_Peck_Montana.html,Fort Peck Summer Theatre,"Fort Peck Summer Theatre Is this your business?28 Reviews #3 of 5 things to do in Fort Peck Theaters, Concerts & Shows201 Missouri Avenue, Fort Peck, MT 59230 +1 406-526-9943 Website Save All photos (7)Full view Review Highlights“ Who would have guessed? ”This was so much fun. Very talented actors. ",3844,32618480385152,1758203930377547
http://smallbusiness.chron.com/difference-between-grocery-store-convenience-store-19023.html,Difference Between a Grocery Store and Convenience Store,"""Related Articles1The Difference Between Grocery, Supermarket, & Hypermarket Merchandisers2How to Make a Floor Plan for a Convenience Store3Difference Between a Department Store & a Chain Store4Necessary Items for Starting a New Grocery Store Many people use the terms grocery and convenience stores ",3840,40579700696172,1758203931173547
http://www.waltdisney.org/blog/walts-oscars-first-academy-awards,Walt's Oscars: The First Academy Awards,"Feb 3, 2012Share |Walt's Oscars: The First Academy Awards February is Awards Season, and The Walt Disney Family Museum is celebrating, with film presentations and visitor programs throughout the month. Walt personally won 32 Academy Awards® throughout his career. To this day, Walt still holds the re",3838,2537834532008,1758203929393547
http://pets.thenest.com/long-should-leave-aquarium-light-on-7935.html,How Long Should I Leave My Aquarium Light On?,"Proper lighting ensures the happy healthy life of aquarium plants and fish. Proper aquarium lighting is essential to fish and aquatic plants; it brings an aquarium to life. Beautiful aquariums can be stunning home attractions, bringing families together. Lighting plays a key role in creating strikin",3837,98048117865348,1758203930825547
http://us.asos.com/women/dresses-size-guide/?szgid=1&r=1&mk=VOID,Women''s Dresses Size Guide,Women''s Dresses Size Guide ASOS brand sizes are designed to fit to the following body measurements: Some brands may vary from these measurements but you can still use them as a guide. US Size Bust Waist Hips Inches CM Inches CM Inches CM032 78 24.5 60 34 84233 80.5 25.5 62.5 35 86.5434 83 26.5 65 3,3835,92655988879130,1758203930823547
http://www.livestrong.com/article/503702-constipation-due-to-zinc-overdoses/,Constipation Due to Zinc Overdoses,"Constipation Due to Zinc Overdosesby RACHEL NALL Aug. 14, 2017Zinc is an essential mineral in your diet responsible for providing structure to proteins and to help enzymes in your body speed up chemical reactions. If you do not have enough zinc in your body, you may experience adverse side effects l",3833,11552593076491,1758203929521547
http://www.webmd.com/heart-disease/features/5-heart-healthy-foods,5 Heart-Healthy Foods,"""5 Heart-Healthy Foods Build these five heart-healthy foods into your daily diet for great taste - and better health. By Kathleen M. Zelman, MPH, RD, LDFrom the Web MD Archives Nothing matters more than taking good care of your heart. Getting regular exercise, not smoking, and controlling stress are",3832,92556929861419,1758203932249547
https://celebritybio.org/richest-actors/jean-paul-getty-net-worth/,Jean Paul Getty Net Worth,"Home / Actors / Jean Paul Getty Net Worth Actors Jean Paul Getty Net Worth Tom Ford December 14, 2016 0 Comments 22 Less than a minute Jean Paul Getty Net Worth is $7 Million Jean Paul Getty Bio/Wiki, Net Worth Jean Paul Getty was born on December 15, 1892 in Minneapolis, Minnesota, USA. He was marr",3829,27957577299654,1758203929287547
https://www.pbinstitute.com/alternative-to-suboxone/,Is There an Alternative to Suboxone?,"Is There an Alternative to Suboxone? Written by Stephanie Torres, November 30th, 201515SHARESShare Tweet The disease of addiction is infamous for the way it affects virtually every aspect of one’s life. Although it’s probably the health and physical effects one thinks of first, there are many profou",3828,1007498752006,1758203932063547
https://ovationmedspa.com/service/vanquish-fat-reduction/,Ovation Med Spaâs Approach to Vanquish,Vanquish Reduce fat with advanced technology. Vanquish ME ™ is ideal for people who have larger areas of concern—particularly around the abdomen and thighs—and for whom diet and exercise aren’t providing the right results. Vanquish targets and eliminates fat with focused RF energy. * The treatment i,3826,8524087006864,1758203931725547
https://heavy.com/entertainment/2014/10/tori-spelling-husband-dean-mcdermott-net-worth-emily-goodhand-kids-son-ex-marriage/,Tori Spelling & Dean McDermott: 5 Fast Facts You Need to Know,"Tori Spelling & Dean Mc Dermott: 5 Fast Facts You Need to Know0 Shares 0 Comments By Lauren Weigle Oct 28, 2014 at 8:29pmtorispelling Verified Follow13.6k likes 868 comments Does true love win out in life? #hope #truetori #Lifetime Tv @elizabethmessina May 27, 2014Instagram Does true love win out in",3825,76858057154444,1758203930689547
https://english.stackexchange.com/questions/148849/what-is-the-difference-between-graduate-students-and-postgraduate-students,What is the difference between âgraduate studentsâ and âpostgraduate studentsâ?,"""_English Language & Usage Stack Exchange is a question and answer site for linguists, etymologists, and serious English language enthusiasts. Join them; it only takes a minute: Sign up Here's how it works: Anybody can ask a question Anybody can answer The best answers are voted up and rise to the t",3822,90882657912165,1758203930659547
https://www.facebook.com/OliverParkActor,Oliver Park,"""Oliver Park@Oliver Park Actor Home Posts Videos Photos About Community Create a Page Like Share Suggest Edits Send Message See more of Oliver Park on Facebook Log Inor Create New Account Artist Community See All1,693 people like this1,690 people follow this About See Allwww.oliverpark.co.uk Artist ",3821,11120833605308,1758203930131547
http://greatentertainersarchives.blogspot.com/2012/03/gone-too-soon-blogathon-billie-holiday.html,THE LAST DAYS OF BILLIE HOLIDAY,"""THE LAST DAYS OF BILLIE HOLIDAYWhen jazz singer Billie Holiday was first starting out in the 1930s, her phrasing and voice were audio gold. She did not have the great singing voice, but on those jazz 78s of the 1930s, Holiday could express a mood in a few short minutes. Holiday had a very sad life.",3818,90299502066038,1758203929395547
http://public.wsu.edu/%7Ecampbelld/amlit/1650.htm,Brief Timeline of American Literature and Events 1500-1649,"""1500-1649 Political and Social History Literature1500-1549 1512: Spanish Laws of Burgos forbid enslavement of Indians and advocate Christian conversion 1514: Bartolome de las Casas petitions Spanish crown on behalf of Native Americans 1519-1521 Cortes's conquest of Aztecs in Mexico. 1528-1536 A mem",3814,9233556663485,1758203929619547
https://en.wikipedia.org/wiki/Sarah%27s_Key_%28novel%29,Sarah's Key  (novel),"""From Wikipedia, the free encyclopedianavigation search For the film adaptation, see Sarah's Key. Sarah's Key French cover (2nd edition). Author Tatiana de Rosnay Original title Elle s'appelait Sarah Country France Language French Genre Holocaust Publisher France Loisirs Publication date September 2",3811,480330396735,1758203929973547
https://answers.yahoo.com/question/index?qid=20140913131312AAWaNOW,How long does sims 4 take to install?,Games & Recreation Video & Online Games How long does sims 4 take to install? So I recently got sims 4 and it has been taking forever to install. Every hour it goes up by 1 so it's been 3hrs at 3% please help!Follow 3 answers Answers Relevance Rating Newest Oldest Mine took about 3-4 hours. Aubrey B,3808,62920355871243,1758203932001547
http://www.informationng.com/2012/07/health-how-to-get-rid-of-dark-black-spots-under-the-armpit.html,Health: How To Get Rid of Dark Black Spots under the armpit,"By weke Lifestyle July 8, 2012Health: How To Get Rid of Dark Black Spots under the armpit Dark spots under the arms can be a source of embarrassment especially when wearing sleeveless clothing. There are a number of reasons why dark spots or patches form in the armpits. One main reason that most urb",3804,21243701298986,1758203930959547
https://www.thefreedictionary.com/palette,palette,"""palette Also found in: Thesaurus, Financial, Encyclopedia, Wikipedia .pal·ette (păl′ĭt)n.1. A board, typically with a hole for the thumb, which an artist can hold while painting and on which colors are mixed.2.a. The range of colors used in a visual medium, in a picture, or by an artist: a limitedp",3794,75721305394611,1758203930819547
http://www.legacy.com/ns/alice-ghostley-obituary/94867091,Featured Memorial | Alice Ghostley,"""Featured Memorial | Alice Ghostley Alice Ghostley Obituary Visit Guest Book LOS ANGELES (AP) - Alice Ghostley, the Tony Award-winning actress best known on television for playing Esmeralda on """"Bewitched"""" and Bernice on """"Designing Women,"""" has died. She was 81. Ghostley died Friday at her home in",3793,88082980508113,1758203931939547
http://grantland.com/hollywood-prospectus/viggo-mortensen-interview-lord-of-the-rings-eastern-provinces-quentin-tarantino-hateful-eight-career/,"Q&A: Viggo Mortensen Talks About His New Film, Chelsea Manager JosÃ© Mourinho, and Why He Passed on Quentin Tarantinoâs âThe Hateful Eightâ","In the mid-aughts, no actor seemed like a surer bet for a long A-list run than Viggo Mortensen. He had become a movie star by playing the tall, dark, and handsome hero of one of the most successful CGI-laden franchises of all time, Lord of the Rings. He followed that turn with leading roles in David",3792,29660663738985,1758203929331547
https://en.wikipedia.org/wiki/Oliver!_(film),Oliver!  (film),"""From Wikipedia, the free encyclopedianavigation search Oliver!Theatrical release poster by Howard Terpning Directed by Carol Reed Produced by John Woolf Screenplay by Vernon Harris Based on Oliver! by Lionel Bart Oliver Twist by Charles Dickens Starring Ron Moody Oliver Reed Harry Secombe Shani Wal",3789,934513568997,1758203931989547
https://itunes.apple.com/us/artist/nicky-jam/id33987470,Nicky Jam,"""Nicky Jam One of reggaeton's most prolific artists, the Pina Records-affiliated Nicky Jam has collaborated over the years with a long list of performers, including superstars such as Daddy Yankee and RKM & Ken-Y, and he has released plenty of solo material as well, including popular albums such as ",3783,89408021855822,1758203930189547
http://www.districtadministration.com/article/building-best-auditorium,Building the Best Auditorium,"""Feature Building the Best Auditorium Schools bring down the house with new and improved performing arts facilities. Julie Sturgeon District Administration, Dec 200812/1/2008Building a quality auditorium has never come at a cheap price. And in today’s economy, a $750,000 minimum price tag just for s",3782,3880048371359,1758203929297547
https://www.goodreads.com/award/show/16-pulitzer-prize,Pulitzer Prize Winners,"http://www.pulitzer.org/ The Pulitzer Prize is a U. S. award for achievements in newspaper and online journalism, literature and musical composition. It ...more Winners Evicted: Poverty and Profit in the American Cityby Matthew Desmond (Goodreads Author)4.48 avg rating — 28,070 ratings Pulitzer Priz",3780,86750244569115,1758203929443547
http://hartzog.org/j/narrativewriting5.html,Narrators and Narrative Structure in Fiction,"""Narrators and characters,..., are essentially 'paper beings'; the (material) author of a narrative is in no way to be confused with the narrator of that narrative. .... who speaks (in the narrative) is not who writes (in real life) and who writes is not who is. --Roland Barthes, """"The Structural An",3770,56468933021077,1758203930349547
http://www.city-data.com/county/Tripp_County-SD.html,"Tripp County, South Dakota (SD)","Tripp County, South Dakota (SD)Follow city-data.com founder on our Forum or @Lech Mazur County population in 2016: 5,567 (52% urban, 48% rural); it was 6,430 in 2000County owner-occupied with a mortgage or a loan houses and condos in 2010: 742 County owner-occupied free and clear houses and condos i",3769,70186296566579,1758203929757547
https://en.wikipedia.org/wiki/Card_throwing,Card throwing,"""Card throwing From Wikipedia, the free encyclopedianavigation search Card throwing is the art of throwing standard playing cards with great accuracy and/or force. It is performed both as part of stage magic shows and as a competitive physical feat among magicians, with official records existing for",3765,61164841086354,1758203931207547
https://www.mskcc.org/cancer-care/patient-education/low-fat-low-fiber-diet,"Why may I need to follow a low-fat, low-fiber diet?","This information describes a low-fat, low-fiber diet. A low-fat, low-fiber diet is a diet in which you eat less than 40 grams of fat and less than 12 grams of fiber a day. Why may I need to follow a low-fat, low-fiber diet? You may need to follow this diet if you recently had colon surgery. Eating a",3765,64544783563518,1758203930229547
http://www.tgaaustralia.com.au/list_product_details.php?pid=829,Our Plants Overview,Get in Touch PH 03 5977 6044Google Map (Trade Orders Only)Follow Us@tgaaustralia@instanteffectbytga Quick Links Home About Us Our Team Awards Our Plants Overview Price List Instant Effect Where to Buy Contact Us© TGA Australia. 2005 - 2018 All rights reserved. Web Design Melbourne ,3762,94136573904907,1758203930911547
http://stateoflubbock.blogspot.com/2014/09/lubbock-boys-go-fishing-part-one.html,Lubbock Boys Go Fishing---Part One,"""Lubbock Boys Go Fishing---Part One The Homestead Cabin at Freemon Ranch--built in 1874 to """"proof up"""" the claim for timber and minerals. Wake up, don’t just lay there like cold granite stone------ Merle Haggard filled Wayne’s big Ford pickup with sad country music as we headed west across the Llan",3761,61263186091069,1758203930779547
https://www.sokanu.com/careers/choreographer/,What does a Choreographer do?,"What is a Choreographer? A Choreographer is a specialized type of Performer . Also known as: Dance Composer, Dance Choreographer . Table of Contents What is a Choreographer? What does a Choreographer do? What is the workplace of a Choreographer like? Videos Further Reading Similar Careers Collection",3759,26159872388349,1758203930105547
http://www.nydailynews.com/entertainment/house-cards-clothes-match-character-article-1.1724986,"On 'House of Cards,' the clothes match the character","""On 'House of Cards,' the clothes match the character BY Lisa Marsh NEW YORK DAILY NEWS Tuesday, March 18, 2014, 2:00 AMfacebook Tweet email Robin Wright's character, Claire Underwood, has become the nation's Second Lady in """"House of Cards. """"Claire Underwood has redefined power dressing. The steel",3758,4344211899666,1758203931809547
http://en.mediamass.net/people/loretta-lynn/deathhoax.html,âLoretta Lynn dead 2018â : Singer killed by internet death hoax,"“Loretta Lynn dead 2018” : Singer killed by internet death hoax By Jessica Simpson Washington Last updated on April 12, 2018Translations Français Español Deutsch Italiano Português 中文Tweeter Loretta Lynn is the latest celeb to fall victim to a death hoax Loretta Lynn »See more news, pictures and vid",3752,12507027154066,1758203930831547
https://www.medicinenet.com/hemorrhoids_piles/patient-comments-3874.htm,Question:,"Main Article on Hemorrhoids (Causes, Symptoms, and Treatments)Question: What home remedies have been effective for your hemorrhoids? Submit Your Comment Comment from: RC, 55-64 Female (Patient) Published: November 28Nobody wants to talk about hemorrhoids, but they nearly destroyed my life for 3 mont",3749,56691742597807,1758203931337547
http://www.dvd-creator-converter.com/tutorials/download-itunes-to-galaxy-s5.html,How to download & put iTunes music/movies on Galaxy S5?,"""How to download & put i Tunes music/movies on Galaxy S5? How can I put i Tunes on Galaxy S5? I've had an i Pod Touch for about a year and a half and I just got a Galaxy S5 phone. I don't recall Samsung/Android phones being able to connect with i Tunes, which is my only source of downloaded music. I",3748,12448677513254,1758203929653547
http://traveltips.usatoday.com/time-travel-bali-16326.html,The Best Time to Travel to Bali,"Dancers in Bali's traditional garb Bali sits in the exotic reaches of the Indonesian archipelago. Known for its captivating jungles and scenic beaches, Bali serves as a welcoming haven for tourists in search of mystical temples and seaside respite. As with any destination, determining the best time ",3748,60673091994506,1758203931457547
http://www.popularmechanics.com/technology/gadgets/a5422/1279246/,How To Change A Hard Drive,"Dec 6, 2004 (Published in the June 2004 issue)Plus, how to install a new hard drive There are a lot of reasons for replacing your hard drive or adding a new one to your old computer, but they all boil down to the need for more space. Perhaps you want to keep all your videos, pictures and MP3s on a d",3747,20973278817813,1758203931119547
https://www.thebump.com/,PREGNANCY SYMPTOMS FROM A-Z,"Previous PARTNERS & LOVED ONESExcited to welcome a new baby into the family? Learn how you can help (without stepping on any toes!). PREGNANCY WEEK BY WEEKGet updates on baby's development, decode your pregnancy symptoms and see your weekly to-dos. BABY MONTH BY MONTHLearn about baby's milestones at",3746,19958334892150,1758203930957547
http://www.healthyskinjournals.com/clothing-prevent-acne/,Best Clothing to Prevent Acne,"Living With Acne physical effects Best Clothing to Prevent Acne Acne is not just limited to the face. This is an inflammatory skin disease which can occur in any place on the body, including the shoulders, back, neck, and chest. There are numerous factors that directly and indirectly cause acne, and",3741,95201705837574,1758203929593547
https://community.ebay.com/t5/Archive-Selling/Is-USPS-Signature-Confirmation-quot-overkill-quot-with-insurance/td-p/16707201,The eBay CommunitySign In Help Guidelines AboutHome Seller News Knowledge Base Discussions Groups Join the Community,"""Is USPS Signature Confirmation """"overkill"""" with insurance? Optionsdaddysgirlnyc Adventurer Jul 28, 2013 1:57:53 PMI have a newbie buyer with a few feedback that hadn't purchased anything (or rather, had feedback left for them) since December 2009. I plan to insure the package, but is getting signa",3741,80625932287590,1758203929571547
http://www.whosdatedwho.com/dating/christina-milian,Christina Milian American Singer,Dating Christina Milian American Singer268 65edit Rank54123Age36years old Zodiac Libra Relationships14total Children1 child Who is she dating right now? M. Pokora started dating Christina Milian on Aug 2017. view relationship Relationships Christina Milian was previously married to The Dream (2009 -,3740,14613813440973,1758203932065547
